##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;NOTES TO TRANSLATORS:;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;=====================;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;TEXT COLORS:;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§A = 0,64,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§B = 0,0,192;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§C = 128,0,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§D = 255,255,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§E = 255,0,255;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§F = 255,128,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§G = 0,100,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§H = 128,128, 128;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§I = 0,0,255;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§J = 0,192,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§M = 100,255,100;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§N = 255,100,100;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§R = 240,0,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§W = 255,255,255;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§Y = 208,232,248;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§Z = 0,0,0;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;§§ - restores old color;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Minister personalities;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_RUTHLESS_DICTATOR;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;Ruthless Dictator;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_COMBAT_ENGINEER_DOCTRINE;Combat Engineering Doctrine;Combat Engineering Doctrine;Combat Engineering Doctrine;Combat Engineering Doctrine;Combat Engineering Doctrine;Combat Engineering Doctrine;Combat Engineering Doctrine;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_COMBAT_ENGINEER_DOCTRINE;This Chief of the Army believes in the use of engineering troops to facilitate the advance of land forces by overcoming natural and man-made obstacles.;This Chief of the Army believes in the use of engineering troops to facilitate the advance of land forces by overcoming natural and man-made obstacles.;This Chief of the Army believes in the use of engineering troops to facilitate the advance of land forces by overcoming natural and man-made obstacles.;This Chief of the Army believes in the use of engineering troops to facilitate the advance of land forces by overcoming natural and man-made obstacles.;This Chief of the Army believes in the use of engineering troops to facilitate the advance of land forces by overcoming natural and man-made obstacles.;This Chief of the Army believes in the use of engineering troops to facilitate the advance of land forces by overcoming natural and man-made obstacles.;This Chief of the Army believes in the use of engineering troops to facilitate the advance of land forces by overcoming natural and man-made obstacles.;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_AVIATION_ORGANIZER;Aviation Organizer;Aviation Organizer;Aviation Organizer;Aviation Organizer;Aviation Organizer;Aviation Organizer;Aviation Organizer;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_AVIATION_ORGANIZER;This Chief of the Air Force directs the rebuilding and modernization of the air forces.;This Chief of the Air Force directs the rebuilding and modernization of the air forces.;This Chief of the Air Force directs the rebuilding and modernization of the air forces.;This Chief of the Air Force directs the rebuilding and modernization of the air forces.;This Chief of the Air Force directs the rebuilding and modernization of the air forces.;This Chief of the Air Force directs the rebuilding and modernization of the air forces.;This Chief of the Air Force directs the rebuilding and modernization of the air forces.;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_AIR_DEFENCE_DOCTRINE;Air Defence Doctrine;Air Defence Doctrine;Air Defence Doctrine;Air Defence Doctrine;Air Defence Doctrine;Air Defence Doctrine;Air Defence Doctrine;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_AIR_DEFENCE_DOCTRINE;This Chief of the Air Force directs the utilization of anti-air artillery and radar coordination tactics to defend the homeland, the own population and the ground forces against enemy's air force.;This Chief of the Air Force directs the utilization of anti-air artillery and radar coordination tactics to defend the homeland, the own population and the ground forces against enemy's air force.;This Chief of the Air Force directs the utilization of anti-air artillery and radar coordination tactics to defend the homeland, the own population and the ground forces against enemy's air force.;This Chief of the Air Force directs the utilization of anti-air artillery and radar coordination tactics to defend the homeland, the own population and the ground forces against enemy's air force.;This Chief of the Air Force directs the utilization of anti-air artillery and radar coordination tactics to defend the homeland, the own population and the ground forces against enemy's air force.;This Chief of the Air Force directs the utilization of anti-air artillery and radar coordination tactics to defend the homeland, the own population and the ground forces against enemy's air force.;This Chief of the Air Force directs the utilization of anti-air artillery and radar coordination tactics to defend the homeland, the own population and the ground forces against enemy's air force.;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_RIVERINE_WARFARE_DOCTRINE;Riverine Warfare Doctrine;Riverine Warfare Doctrine;Riverine Warfare Doctrine;Riverine Warfare Doctrine;Riverine Warfare Doctrine;Riverine Warfare Doctrine;Riverine Warfare Doctrine;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_RIVERINE_WARFARE_DOCTRINE;This Chief of the Navy directs the utilization of the littoral navy to control inland waterways and support land forces.;This Chief of the Navy directs the utilization of the littoral navy to control inland waterways and support land forces.;This Chief of the Navy directs the utilization of the littoral navy to control inland waterways and support land forces.;This Chief of the Navy directs the utilization of the littoral navy to control inland waterways and support land forces.;This Chief of the Navy directs the utilization of the littoral navy to control inland waterways and support land forces.;This Chief of the Navy directs the utilization of the littoral navy to control inland waterways and support land forces.;This Chief of the Navy directs the utilization of the littoral navy to control inland waterways and support land forces.;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_MERCHANT_NAVY_FOCUS;Merchant Navy Focus;Merchant Navy Focus;Merchant Navy Focus;Merchant Navy Focus;Merchant Navy Focus;Merchant Navy Focus;Merchant Navy Focus;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_MERCHANT_NAVY_FOCUS;The merchant navy has priority over the naval forces. This way, the government seeks to strengthen the economy and indirectly support the country's war efforts.;The merchant navy has priority over the naval forces. This way, the government seeks to strengthen the economy and indirectly support the country's war efforts.;The merchant navy has priority over the naval forces. This way, the government seeks to strengthen the economy and indirectly support the country's war efforts.;The merchant navy has priority over the naval forces. This way, the government seeks to strengthen the economy and indirectly support the country's war efforts.;The merchant navy has priority over the naval forces. This way, the government seeks to strengthen the economy and indirectly support the country's war efforts.;The merchant navy has priority over the naval forces. This way, the government seeks to strengthen the economy and indirectly support the country's war efforts.;The merchant navy has priority over the naval forces. This way, the government seeks to strengthen the economy and indirectly support the country's war efforts.;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_COASTAL_DEFENCE_DOCTRINE;Coastal Defence Doctrine;Coastal Defence Doctrine;Coastal Defence Doctrine;Coastal Defence Doctrine;Coastal Defence Doctrine;Coastal Defence Doctrine;Coastal Defence Doctrine;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_COASTAL_DEFENCE_DOCTRINE;This Chief of the Navy directs the utilization of coastal forts and artillery along with coastal defense ships and gunboats to repel naval invasion.;This Chief of the Navy directs the utilization of coastal forts and artillery along with coastal defense ships and gunboats to repel naval invasion.;This Chief of the Navy directs the utilization of coastal forts and artillery along with coastal defense ships and gunboats to repel naval invasion.;This Chief of the Navy directs the utilization of coastal forts and artillery along with coastal defense ships and gunboats to repel naval invasion.;This Chief of the Navy directs the utilization of coastal forts and artillery along with coastal defense ships and gunboats to repel naval invasion.;This Chief of the Navy directs the utilization of coastal forts and artillery along with coastal defense ships and gunboats to repel naval invasion.;This Chief of the Navy directs the utilization of coastal forts and artillery along with coastal defense ships and gunboats to repel naval invasion.;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_HYDROGRAPHIC_SERVICE;Hydrographic Service Proponent;Hydrographic Service Proponent;Hydrographic Service Proponent;Hydrographic Service Proponent;Hydrographic Service Proponent;Hydrographic Service Proponent;Hydrographic Service Proponent;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_HYDROGRAPHIC_SERVICE;This Chief of the Navy directs the utilization of naval navigators, surveyors and oceanographic information to aid the navy and in the detection of enemy naval forces.;This Chief of the Navy directs the utilization of naval navigators, surveyors and oceanographic information to aid the navy and in the detection of enemy naval forces.;This Chief of the Navy directs the utilization of naval navigators, surveyors and oceanographic information to aid the navy and in the detection of enemy naval forces.;This Chief of the Navy directs the utilization of naval navigators, surveyors and oceanographic information to aid the navy and in the detection of enemy naval forces.;This Chief of the Navy directs the utilization of naval navigators, surveyors and oceanographic information to aid the navy and in the detection of enemy naval forces.;This Chief of the Navy directs the utilization of naval navigators, surveyors and oceanographic information to aid the navy and in the detection of enemy naval forces.;This Chief of the Navy directs the utilization of naval navigators, surveyors and oceanographic information to aid the navy and in the detection of enemy naval forces.;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_COUNTERINTELLIGENCE_SPECIALIST;Counterintelligence Specialist;Counterintelligence Specialist;Counterintelligence Specialist;Counterintelligence Specialist;Counterintelligence Specialist;Counterintelligence Specialist;Counterintelligence Specialist;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_COUNTERINTELLIGENCE_SPECIALIST;The Counterintelligence Specialist concentrates his effort on foiling the work of enemy intelligence efforts or turning enemy agents.;The Counterintelligence Specialist concentrates his effort on foiling the work of enemy intelligence efforts or turning enemy agents.;The Counterintelligence Specialist concentrates his effort on foiling the work of enemy intelligence efforts or turning enemy agents.;The Counterintelligence Specialist concentrates his effort on foiling the work of enemy intelligence efforts or turning enemy agents.;The Counterintelligence Specialist concentrates his effort on foiling the work of enemy intelligence efforts or turning enemy agents.;The Counterintelligence Specialist concentrates his effort on foiling the work of enemy intelligence efforts or turning enemy agents.;The Counterintelligence Specialist concentrates his effort on foiling the work of enemy intelligence efforts or turning enemy agents.;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_TACTICAL_AVIATION_DOCTRINE;Tactical Aviation Doctrine;Doctrine de l'aviation tactique;Dottrina dell'aviazione tattica;Doctrina de aviación táctica;Taktischeflieger-Doktrin;Doktryna lotnictwa taktycznego;Doutrina Tática da Aviação;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_TACTICAL_AVIATION_DOCTRINE;This Chief of the Air Force directs the utilization of fighters, fighter-bombers, attack, and recon aircraft in close support of the ground and naval forces.;This Chief of the Air Force directs the utilization of fighters, fighter-bombers, attack, and recon aircraft in close support of the ground and naval forces.;This Chief of the Air Force directs the utilization of fighters, fighter-bombers, attack, and recon aircraft in close support of the ground and naval forces.;This Chief of the Air Force directs the utilization of fighters, fighter-bombers, attack, and recon aircraft in close support of the ground and naval forces.;This Chief of the Air Force directs the utilization of fighters, fighter-bombers, attack, and recon aircraft in close support of the ground and naval forces.;This Chief of the Air Force directs the utilization of fighters, fighter-bombers, attack, and recon aircraft in close support of the ground and naval forces.;This Chief of the Air Force directs the utilization of fighters, fighter-bombers, attack, and recon aircraft in close support of the ground and naval forces.;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_MOTOR_PROPONENT;Motorisation Proponent;Adepte des motorisation;Sostenitore della motorizzazione;Partidario de la motorización;Motorisierungbefürworter;Zwolennik zmotoryzowana;Proponente da motorização;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_MOTOR_PROPONENT;The Motorisation Proponent endeavours to increase the strategic mobility of infantry and cavalry units, through development and production of new vehicles, the implementation and distribution thereof, or both.;The Motorisation Proponent endeavours to increase the strategic mobility of infantry and cavalry units, through development and production of new vehicles, the implementation and distribution thereof, or both.;The Motorisation Proponent endeavours to increase the strategic mobility of infantry and cavalry units, through development and production of new vehicles, the implementation and distribution thereof, or both.;The Motorisation Proponent endeavours to increase the strategic mobility of infantry and cavalry units, through development and production of new vehicles, the implementation and distribution thereof, or both.;The Motorisation Proponent endeavours to increase the strategic mobility of infantry and cavalry units, through development and production of new vehicles, the implementation and distribution thereof, or both.;The Motorisation Proponent endeavours to increase the strategic mobility of infantry and cavalry units, through development and production of new vehicles, the implementation and distribution thereof, or both.;The Motorisation Proponent endeavours to increase the strategic mobility of infantry and cavalry units, through development and production of new vehicles, the implementation and distribution thereof, or both.;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_ARTILLERY_PROPONENT;Artillery Proponent;Adepte de l'artillerie;Sostenitore dell'artiglieria;Partidario de la artillería;Artillerie-Befürworter;Zwolennik artylerii;Proponente da artilharia;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_ARTILLERY_PROPONENT;The Artillery Proponent believes in the supremacy of the 'King of Battle' and endeavours to increase the quality and quantity of artillery in the ground forces.;The Artillery Proponent believes in the supremacy of the 'King of Battle' and endeavours to increase the quality and quantity of artillery in the ground forces.;The Artillery Proponent believes in the supremacy of the 'King of Battle' and endeavours to increase the quality and quantity of artillery in the ground forces.;The Artillery Proponent believes in the supremacy of the 'King of Battle' and endeavours to increase the quality and quantity of artillery in the ground forces.;The Artillery Proponent believes in the supremacy of the 'King of Battle' and endeavours to increase the quality and quantity of artillery in the ground forces.;The Artillery Proponent believes in the supremacy of the 'King of Battle' and endeavours to increase the quality and quantity of artillery in the ground forces.;The Artillery Proponent believes in the supremacy of the 'King of Battle' and endeavours to increase the quality and quantity of artillery in the ground forces.;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_INNOVATIVE_ARTILLERY_OFFICER;Innovative Artillery Officer;Innovative Artillery Officer;Innovative Artillery Officer;Innovative Artillery Officer;Innovative Artillery Officer;Innovative Artillery Officer;Innovative Artillery Officer;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPERSONALITY_INNOVATIVE_ARTILLERY_OFFICER;This Chief of the Army innovates improved tactics from new artillery techniques in command and control, target aquisition, application of fire, logistics and new technologies.;This Chief of the Army innovates improved tactics from new artillery techniques in command and control, target aquisition, application of fire, logistics and new technologies.;This Chief of the Army innovates improved tactics from new artillery techniques in command and control, target aquisition, application of fire, logistics and new technologies.;This Chief of the Army innovates improved tactics from new artillery techniques in command and control, target aquisition, application of fire, logistics and new technologies.;This Chief of the Army innovates improved tactics from new artillery techniques in command and control, target aquisition, application of fire, logistics and new technologies.;This Chief of the Army innovates improved tactics from new artillery techniques in command and control, target aquisition, application of fire, logistics and new technologies.;This Chief of the Army innovates improved tactics from new artillery techniques in command and control, target aquisition, application of fire, logistics and new technologies.;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPERSONALITY_BRILLIANT_MARINE_ENGINEER;Brilliant Marine Engineer;Brilliant Marine Engineer;Brilliant Marine Engineer;Brilliant Marine Engineer;Brilliant Marine Engineer;Brilliant Marine Engineer;Brilliant Marine Engineer;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
